	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)
VARIABLES	lnwpu	lnwpu	lnwpu	lnwpu	lnwpu	lnwpr	lnwpr	lnwpr	lnwpr	lnwpr	lnwto	lnwto	lnwto	lnwto	lnwto
															
_IleaXyea_4808940		0.07***					0.03***					0.05***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4816230		0.03***					0.01***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4818000		0.06					0.08					0.03***			
		(.)					(.)					(0.000)			
_IleaXyea_4818300		0.06***					-0.01***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4819700		0.04***					0.03***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4823640		0.04***					0.00**					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4828500		0.05***					0.02***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4838730		0.04					-0.04					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_4844280		0.04***					0.02***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_5102670		0.02					-0.02					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_5103300		0.04					-0.01					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_5307710		-0.02					0.02					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_5308700		0.02***					0.02***					0.02***			
		(0.000)					(0.000)					(0.000)			
o._IleaXyea_5509600		-					-					-			
															
_IleaXyea_9999999		0.01***					-0.04***					-0.00***			
		(0.000)					(0.001)					(0.000)			
o.p_black_6b			-					-					-		
															
_IyeaXp_b_1970			-0.84***					-0.07					-0.52***		
			(0.170)					(0.251)					(0.123)		
_IyeaXp_b_1980			-1.86***					-0.44					-1.06***		
			(0.354)					(0.469)					(0.207)		
_IyeaXp_b_1990			-2.12***					-1.23**					-1.45***		
			(0.401)					(0.524)					(0.300)		
o.lnarea_b			-					-					-		
															
_IyeaXlna_1970			0.13***					0.15***					0.12***		
			(0.023)					(0.041)					(0.020)		
_IyeaXlna_1980			0.28***					0.28***					0.23***		
			(0.034)					(0.055)					(0.029)		
_IyeaXlna_1990			0.35***					0.37***					0.30***		
			(0.045)					(0.058)					(0.043)		
o.lnmarea_b			-					-					-		
															
_IyeaXlnm_1970			-0.04					-0.04					-0.04		
			(0.027)					(0.046)					(0.023)		
_IyeaXlnm_1980			-0.17***					-0.11					-0.09**		
			(0.059)					(0.083)					(0.039)		
_IyeaXlnm_1990			-0.19**					-0.12					-0.10*		
			(0.079)					(0.088)					(0.056)		
o.numdis_b			-					-					-		
															
_IyeaXnum_1970			-0.42					-0.75					-0.52*		
			(0.388)					(0.590)					(0.274)		
_IyeaXnum_1980			-0.40					-1.51					-1.07**		
			(0.885)					(1.168)					(0.511)		
_IyeaXnum_1990			-0.54					-2.08*					-1.66**		
			(1.042)					(1.065)					(0.777)		
o.lnincw_6b			-					-					-		
															
_IyeaXlni_1970			0.33**					0.34					0.21*		
			(0.136)					(0.274)					(0.116)		
_IyeaXlni_1980			0.30					1.12**					0.33		
			(0.253)					(0.435)					(0.203)		
_IyeaXlni_1990			0.08					1.07**					0.25		
			(0.296)					(0.475)					(0.275)		
o.lnincb_6b			-					-					-		
															
_IyeaXlnia1970			-0.35**					-0.36					-0.22*		
			(0.148)					(0.297)					(0.126)		
_IyeaXlnia1980			-0.34					-1.19**					-0.36		
			(0.277)					(0.468)					(0.223)		
_IyeaXlnia1990			-0.12					-1.13**					-0.28		
			(0.325)					(0.512)					(0.301)		
o.p_man_6b			-					-					-		
															
_IyeaXp_m_1970			-0.11					0.49					-0.35		
			(0.250)					(0.457)					(0.213)		
_IyeaXp_m_1980			-0.36					-0.55					-0.74**		
			(0.464)					(0.909)					(0.333)		
_IyeaXp_m_1990			-0.53					-0.35					-0.78		
			(0.550)					(0.917)					(0.492)		
impost_4_south				0.08					0.03					0.11	
				(0.115)					(0.225)					(0.074)	
impost_4_nonsouth				0.00					-0.04					0.01	
				(0.061)					(0.068)					(0.042)	
imp_pre23_south					0.03					0.12					-0.02
					(0.140)					(0.152)					(0.093)
imp_pre23_nonsouth					-0.05					-0.05					0.01
					(0.076)					(0.108)					(0.110)
															
Observations	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368
Number of leaid	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92
Robust standard errors in parentheses															
*** p<0.01, ** p<0.05, * p<0.1															
