	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)
_IyeaXp_m_1990					0.23			0.23						-1.49			-1.49						0.02			0.02	
					(0.512)			(0.512)						(1.443)			(1.443)						(0.422)			(0.422)	
imp_pre23_south						-0.02			-0.05						0.20			0.04						-0.01			-0.02
						(0.037)			(0.050)						(0.225)			(0.227)						(0.031)			(0.046)
imp_pre23_nonsouth						0.06			0.03						-0.18			-0.10						0.05			0.03
						(0.067)			(0.076)						(0.177)			(0.175)						(0.055)			(0.064)
																											
Observations	368	368	368	368	368	368	368	368	368	367	367	367	367	367	367	367	367	367	368	368	368	368	368	368	368	368	368
Number of leaid	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92
Robust standard errors in parentheses																											
*** p<0.01, ** p<0.05, * p<0.1																											
