	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	cubic trend	decade FE		margin career	D(>median)	limit>1	drop nolimit	growth	add X
									
	(0.010)		(0.025)	(0.020)	(0.019)	(0.020)	(0.066)	(0.022)	(0.020)
o._Istate_4	-								
									
o._Istate_8	-								
									
o._Istate_11	-	-	-	-	-	-	-	-	-
									
o._Istate_13	-								
									
o._Istate_17	-						-		
									
o._Istate_18	-								
									
o._Istate_20	-								
									
o._Istate_25	-								
									
o._Istate_26	-								
									
o._Istate_27	-						-		
									
o._Istate_28	-								
									
o._Istate_32	-								
									
o._Istate_35	-								
									
o._Istate_38	-						-		
									
o._Istate_42	-								
									
o._Istate_50	-						-		
									
o._Istate_53	-								
									
o._Istate_55	-						-		
									
o.year2	-								
									
o._IstaXyeara4	-								
									
o._IstaXyeara5	-								
									
o._IstaXyeara6	-								
									
o._IstaXyeara8	-								
									
o._IstaXyeara9	-								
									
o._IstaXyeara10	-								
									
o._IstaXyeara11	-								
									
o._IstaXyeara12	-								
									
o._IstaXyeara13	-								
									
o._IstaXyeara16	-								
									
o._IstaXyeara17	-								
									
o._IstaXyeara18	-								
									
o._IstaXyeara19	-								
									
o._IstaXyeara20	-								
									
o._IstaXyeara21	-								
									
o._IstaXyeara22	-								
									
o._IstaXyeara23	-								
									
o._IstaXyeara24	-								
									
o._IstaXyeara25	-								
									
o._IstaXyeara26	-								
									
o._IstaXyeara27	-								
									
o._IstaXyeara28	-								
									
o._IstaXyeara29	-								
									
o._IstaXyeara30	-								
									
o._IstaXyeara32	-								
									
o._IstaXyeara33	-								
									
o._IstaXyeara34	-								
									
o._IstaXyeara35	-								
									
o._IstaXyeara36	-								
									
o._IstaXyeara37	-								
									
o._IstaXyeara38	-								
									
o._IstaXyeara39	-								
									
o._IstaXyeara40	-								
									
o._IstaXyeara41	-								
									
o._IstaXyeara42	-								
									
o._IstaXyeara44	-								
									
o._IstaXyeara45	-								
									
o._IstaXyeara46	-								
									
o._IstaXyeara47	-								
									
o._IstaXyeara48	-								
									
o._IstaXyeara49	-								
									
o._IstaXyeara50	-								
									
o._IstaXyeara51	-								
									
o._IstaXyeara53	-								
									
o._IstaXyeara54	-								
									
o._IstaXyeara55	-								
									
o._IstaXyeara56	-								
									
o._Istate_6	-								
									
o._Istate_12	-								
									
o._Istate_16	-								
									
o._Istate_30	-								
									
o._Istate_36	-						-		
									
o._Istate_45	-								
									
o._Istate_46	-								
									
o._Istate_49	-								
									
o._Istate_54	-								
									
o.year3	-								
									
_IstaXyearb4	-0.000								
	(0.000)								
_IstaXyearb5	0.000								
	(0.000)								
o._IstaXyearb6	-								
									
_IstaXyearb8	-0.000								
	(0.000)								
_IstaXyearb9	-0.000								
	(0.000)								
_IstaXyearb10	0.000								
	(0.000)								
o._IstaXyearb11	-								
									
_IstaXyearb12	-0.000								
	(0.000)								
_IstaXyearb13	-0.000								
	(0.000)								
_IstaXyearb16	0.000								
	(0.000)								
_IstaXyearb17	-0.000								
	(0.000)								
_IstaXyearb18	-0.000								
	(0.000)								
_IstaXyearb19	-0.000								
	(0.000)								
_IstaXyearb20	-0.000								
	(0.000)								
_IstaXyearb21	-0.000								
	(0.000)								
_IstaXyearb22	-0.000								
	(0.000)								
_IstaXyearb23	-0.000								
	(0.000)								
_IstaXyearb24	0.000								
	(0.000)								
_IstaXyearb25	-0.000								
	(0.000)								
_IstaXyearb26	0.000								
	(0.000)								
_IstaXyearb27	0.000								
	(0.000)								
_IstaXyearb28	-0.000								
	(0.000)								
_IstaXyearb29	-0.000								
	(0.000)								
_IstaXyearb30	-0.000								
	(0.000)								
_IstaXyearb32	-0.000								
	(0.000)								
_IstaXyearb33	0.000								
	(0.000)								
_IstaXyearb34	-0.000								
	(0.000)								
_IstaXyearb35	0.000								
	(0.000)								
_IstaXyearb36	-0.000								
	(0.000)								
_IstaXyearb37	0.000								
	(0.000)								
_IstaXyearb38	0.000								
	(0.000)								
_IstaXyearb39	-0.000								
	(0.000)								
_IstaXyearb40	-0.000								
	(0.000)								
_IstaXyearb41	-0.000								
	(0.000)								
_IstaXyearb42	0.000								
	(0.000)								
_IstaXyearb44	0.000								
	(0.000)								
_IstaXyearb45	0.000								
	(0.000)								
_IstaXyearb46	-0.000								
	(0.000)								
_IstaXyearb47	0.000								
	(0.000)								
_IstaXyearb48	0.000								
	(0.000)								
_IstaXyearb49	0.000								
	(0.000)								
_IstaXyearb50	-0.000								
	(0.000)								
_IstaXyearb51	-0.000								
	(0.000)								
_IstaXyearb53	0.000								
	(0.000)								
_IstaXyearb54	-0.000								
	(0.000)								
_IstaXyearb55	-0.000								
	(0.000)								
_IstaXyearb56	-0.000								
	(0.000)								
_Istate_4		-0.222	0.981	7.011	13.795	6.226	0.408	80.134	17.282
		(0.122)	(53.082)	(51.616)	(52.321)	(52.642)	(123.777)	(56.387)	(53.720)
_Istate_5		-0.458	-2.874	-0.696	-0.080	-12.357	60.221	-15.690	-10.842
		(0.249)	(34.461)	(31.847)	(32.171)	(34.074)	(84.797)	(37.866)	(38.267)
_Istate_8		0.174	68.972	67.141	70.447	65.525	27.635	69.212	64.143
		(0.457)	(38.262)	(38.571)	(38.026)	(37.550)	(70.602)	(32.592)	(38.833)
_Istate_9		-0.283	40.528	65.049	62.629	61.417		21.829	65.267
		(0.200)	(36.596)	(29.422)	(28.916)	(29.926)		(30.810)	(33.869)
_Istate_10		-0.541	-27.669	-3.865	-8.071	-15.831	-12.327	-37.823	-0.359
		(0.441)	(41.816)	(38.147)	(36.720)	(37.041)	(39.812)	(40.202)	(39.369)
_Istate_12		0.894	2.141	0.666	17.385	4.380	153.834	213.913	28.256
		(1.214)	(121.505)	(118.413)	(120.528)	(119.816)	(262.331)	(127.092)	(115.288)
_Istate_13		0.408	16.263	-0.179	12.773	5.344	63.571	75.789	25.012
		(0.297)	(61.915)	(61.649)	(62.981)	(61.314)	(113.575)	(63.288)	(60.608)
_Istate_16		-0.612	-24.650	4.360	11.226	-10.321	-199.629	-27.170	-9.969
		(0.403)	(33.903)	(29.925)	(28.954)	(28.508)	(96.172)	(31.689)	(28.909)
_Istate_17		0.709	25.053	35.915	37.599	32.156		84.898	32.597
		(0.723)	(42.483)	(40.341)	(40.167)	(40.405)		(43.378)	(40.729)
_Istate_18		0.025	-12.674	15.704	15.819	8.614	14.246	11.372	16.748
		(0.161)	(37.352)	(31.000)	(30.608)	(30.074)	(31.580)	(31.795)	(34.030)
_Istate_19		-0.383	13.690	33.151	30.975	25.787		12.053	32.330
		(0.251)	(31.069)	(28.337)	(27.413)	(27.327)		(29.397)	(30.328)
_Istate_20		-0.438	19.513	35.567	31.848	24.128	17.116	12.758	27.773
		(0.202)	(31.998)	(31.142)	(30.361)	(29.314)	(35.590)	(31.068)	(33.873)
_Istate_21		-0.144	28.212	32.321	30.251	-56.213	20.268	21.562	28.366
		(0.114)	(33.603)	(32.478)	(31.347)	(44.753)	(33.800)	(35.250)	(34.439)
_Istate_22		0.014	-2.428	8.197	5.339	3.983	-3.871	-22.641	20.682
		(0.217)	(37.652)	(33.902)	(33.116)	(33.128)	(39.987)	(35.757)	(35.701)
_Istate_23		-0.615	39.315	36.660	32.085	30.874	21.627	9.839	33.127
		(0.295)	(28.764)	(25.766)	(25.049)	(25.085)	(30.346)	(27.414)	(27.745)
_Istate_24		0.091	0.081	-7.778	-3.629	-1.930	15.538	23.551	17.986
		(0.241)	(45.207)	(43.827)	(44.154)	(44.138)	(51.395)	(46.773)	(51.218)
_Istate_25		-0.100	1.764	7.159	7.269	2.325	1,146.069	19.498	8.612
		(0.306)	(29.113)	(26.585)	(25.942)	(27.048)	(222.861)	(31.919)	(30.713)
_Istate_26		-0.199	-64.043	-62.958	-60.582	-67.744	-85.003	-10.379	-61.599
		(0.480)	(34.476)	(33.430)	(32.822)	(33.042)	(56.297)	(32.498)	(33.489)
_Istate_27		-0.187	-0.968	2.524	3.803	-3.229		12.448	12.411
		(0.138)	(33.305)	(32.114)	(31.996)	(31.860)		(34.360)	(34.074)
_Istate_28		-0.331	9.911	19.230	18.140	47.063	-1.223	0.220	19.276
