_Istate_55	104.459	86.680	99.940	45.464
	(34.862)	(37.286)	(65.635)	(23.500)
_Istate_56	8.230	-20.017	-327.193	44.040
	(31.851)	(36.332)	(235.567)	(44.888)
o.year	-	-	-	-
				
_IstaXyear_4	-0.021	-0.021	-0.015	-0.051
	(0.024)	(0.028)	(0.053)	(0.065)
_IstaXyear_5	0.003	0.026	-0.004	-0.019
	(0.013)	(0.011)	(0.033)	(0.020)
_IstaXyear_6	-0.113	-0.170	0.011	-0.314
	(0.086)	(0.110)	(0.139)	(0.307)
_IstaXyear_8	-0.043	-0.047	0.045	-0.069
	(0.017)	(0.017)	(0.058)	(0.035)
_IstaXyear_9	-0.024	-0.015	0.032	-0.053
	(0.011)	(0.011)	(0.047)	(0.016)
_IstaXyear_10	0.013	0.008	-0.030	0.038
	(0.016)	(0.011)	(0.040)	(0.033)
o._IstaXyear_11	-	-	-	-
				
_IstaXyear_12	-0.060	-0.083	-0.004	-0.158
	(0.058)	(0.070)	(0.094)	(0.188)
_IstaXyear_13	-0.025	-0.032	0.269	-0.051
	(0.027)	(0.031)	(0.091)	(0.071)
_IstaXyear_16	-0.006	0.011	-0.044	-0.039
	(0.012)	(0.012)	(0.037)	(0.020)
_IstaXyear_17	-0.028	-0.013	0.014	-0.069
	(0.015)	(0.019)	(0.039)	(0.062)
_IstaXyear_18	-0.002	0.017	-0.031	-0.031
	(0.014)	(0.013)	(0.026)	(0.026)
_IstaXyear_19	-0.004	0.014	-0.040	-0.104
	(0.012)	(0.012)	(0.031)	(0.044)
_IstaXyear_20	-0.010	0.008	-0.008	-0.008
	(0.012)	(0.011)	(0.036)	(0.021)
_IstaXyear_21	-0.014	-0.001	-0.187	-0.006
	(0.014)	(0.019)	(0.125)	(0.024)
_IstaXyear_22	0.004	0.024	-0.007	0.007
	(0.015)	(0.020)	(0.030)	(0.028)
_IstaXyear_23	-0.007	0.003	-0.005	-0.004
	(0.011)	(0.010)	(0.067)	(0.015)
_IstaXyear_24	-0.003	-0.002	0.154	-0.032
	(0.020)	(0.021)	(0.441)	(0.030)
_IstaXyear_25	-0.015	-0.017	0.025	-0.022
	(0.012)	(0.010)	(0.036)	(0.015)
_IstaXyear_26	0.000	-0.004	0.038	-0.003
	(0.014)	(0.011)	(0.033)	(0.026)
_IstaXyear_27	0.002	0.014	-0.006	0.047
	(0.016)	(0.013)	(0.033)	(0.079)
_IstaXyear_28	-0.003	0.011	-0.052	0.016
	(0.013)	(0.015)	(0.040)	(0.017)
_IstaXyear_29	-0.010	0.007	-0.033	-0.005
	(0.012)	(0.011)	(0.030)	(0.019)
_IstaXyear_30	0.004	0.012	0.015	0.007
	(0.011)	(0.012)	(0.038)	(0.014)
_IstaXyear_32	-0.010	0.004	-0.007	-0.049
	(0.017)	(0.019)	(0.030)	(0.062)
_IstaXyear_33	0.009	0.014	-0.016	0.029
	(0.014)	(0.012)	(0.028)	(0.016)
_IstaXyear_34	-0.013	0.001	0.040	-0.045
	(0.014)	(0.015)	(0.034)	(0.020)
_IstaXyear_35	0.005	0.017	0.013	-0.014
	(0.012)	(0.013)	(0.034)	(0.017)
_IstaXyear_36	-0.039	-0.042	0.026	-0.032
	(0.014)	(0.016)	(0.035)	(0.029)
_IstaXyear_37	0.002	0.010	0.002	-0.032
	(0.020)	(0.025)	(0.067)	(0.056)
_IstaXyear_38	0.015	0.031	0.012	-0.013
	(0.016)	(0.019)	(0.033)	(0.037)
_IstaXyear_39	-0.016	-0.013	-0.046	-0.003
	(0.013)	(0.015)	(0.029)	(0.015)
_IstaXyear_40	-0.007	0.012	0.004	-0.007
	(0.015)	(0.019)	(0.044)	(0.015)
_IstaXyear_41	-0.013	0.000	0.007	-0.041
	(0.012)	(0.012)	(0.054)	(0.020)
_IstaXyear_42	-0.003	0.004	0.010	-0.010
	(0.011)	(0.012)	(0.030)	(0.018)
_IstaXyear_44	0.010	0.000	0.014	-0.046
	(0.021)	(0.017)	(0.039)	(0.020)
_IstaXyear_45	-0.003	0.011	-0.020	0.005
	(0.015)	(0.017)	(0.032)	(0.022)
_IstaXyear_46	-0.003	0.017	-0.012	
	(0.015)	(0.021)	(0.029)	
_IstaXyear_47	0.000	-0.003	0.017	-0.000
	(0.016)	(0.014)	(0.032)	(0.030)
_IstaXyear_48	-0.049	-0.067	0.014	-0.114
	(0.059)	(0.071)	(0.102)	(0.129)
_IstaXyear_49	-0.001	-0.011	0.030	0.014
	(0.017)	(0.012)	(0.031)	(0.054)
_IstaXyear_50	-0.022	-0.014	-0.027	-0.030
	(0.013)	(0.014)	(0.026)	(0.026)
_IstaXyear_51	-0.019	-0.012	-0.003	-0.054
	(0.016)	(0.018)	(0.032)	(0.041)
_IstaXyear_53	-0.004	-0.010	0.057	-0.017
	(0.018)	(0.023)	(0.053)	(0.037)
_IstaXyear_54	-0.008	-0.002	0.044	-0.021
	(0.017)	(0.019)	(0.041)	(0.027)
_IstaXyear_55	-0.052	-0.043	-0.050	-0.023
	(0.017)	(0.019)	(0.033)	(0.012)
_IstaXyear_56	-0.004	0.011	0.163	-0.021
	(0.016)	(0.018)	(0.118)	(0.023)
gov_rep	0.079			
	(0.037)			
governor_ideo		-0.003		
		(0.001)		
o._Istate_46				-
				
o._IstaXyear_46				-
				
Constant	-1.148	-1.697	0.487	-5.890
	(1.349)	(1.569)	(3.204)	(4.548)
				
Observations	1,387	1,269	622	643
R-squared	0.291	0.309	0.342	0.385
Year FE	YES	YES	YES	YES
State FE	YES	YES	YES	YES
Robust standard errors in parentheses				
